row_idx,OBP,Ki_pred_uM,Ki_lower_uM,T_max,sigma_log,n_donors,decision,c1
349,AmelOBP16,0.658627981698439,0.2663410838749987,1.0,0.39320201492154183,2,exploratory,0.607
350,AmelOBP16,12.899999999999995,12.899999999999995,0.31578946113586426,0.0,1,exploratory,0.316
353,AmelOBP16,2.054049779415054,0.4100577008089517,0.34210526943206787,0.6997659921336626,2,exploratory,0.103
354,AmelOBP16,1.747595765581805,0.35938013320955947,0.3888888955116272,0.6868869184174713,2,exploratory,0.122
355,AmelOBP16,1.3235017711054942,0.29864744818225847,0.47058823704719543,0.6465657185751893,2,exploratory,0.166
356,AmelOBP16,0.5,0.5,0.6333333253860474,0.0,1,confident,0.633
357,AmelOBP16,12.899999999999968,12.899999999999942,0.34210526943206787,8.881784197001252e-16,1,exploratory,0.342
361,AmelOBP16,0.5,0.5,0.3125,0.0,1,exploratory,0.312
365,AmelOBP16,0.5,0.5,0.34375,0.0,1,exploratory,0.344
366,AmelOBP16,1.5322042255737383,0.3269592960967929,0.48275861144065857,0.6708229659980349,2,exploratory,0.159
367,AmelOBP16,1.3494205756939812,0.301966844702755,0.5555555820465088,0.6501880669116036,2,exploratory,0.194
371,AmelOBP16,8.35,8.35,0.3636363744735718,0.0,1,exploratory,0.364
374,AmelOBP16,1.3978449933923318,0.3083286307340621,0.4642857015132904,0.6564451610448474,2,exploratory,0.16
375,AmelOBP16,1.3494205756939812,0.301966844702755,0.5555555820465088,0.6501880669116036,2,exploratory,0.194
384,AmelOBP16,1.5322042255737383,0.3269592960967929,0.48275861144065857,0.6708229659980349,2,exploratory,0.159
388,AmelOBP16,1.256189671822428,0.29033197350230444,0.695652186870575,0.6361603522044907,2,exploratory,0.253
389,AmelOBP16,1.0797116332291943,0.27111971204268254,0.739130437374115,0.6001466860901998,2,exploratory,0.296
394,AmelOBP16,1.7205624172198242,0.35515585716497605,0.40625,0.6852514508670813,2,exploratory,0.128
396,AmelOBP16,1.8042140569367646,0.36836232935446755,0.4333333373069763,0.6900128515734463,2,exploratory,0.134
397,AmelOBP16,1.760077959883603,0.361344803064925,0.4193548262119293,0.6876100916442406,2,exploratory,0.131
398,AmelOBP16,1.7205624172198242,0.35515585716497605,0.40625,0.6852514508670813,2,exploratory,0.128
401,AmelOBP16,12.899999999999995,12.899999999999995,0.4117647111415863,0.0,1,exploratory,0.412
402,AmelOBP16,12.899999999999995,12.899999999999995,0.4117647111415863,0.0,1,exploratory,0.412
406,AmelOBP16,2.3799002445958446,0.46915173060953,0.4285714328289032,0.7052454309481115,2,exploratory,0.126
407,AmelOBP16,1.973657252070597,0.3962861166874928,0.48148149251937866,0.6972628770074353,2,exploratory,0.146
417,AmelOBP16,12.899999999999995,12.899999999999995,0.4117647111415863,0.0,1,exploratory,0.412
418,AmelOBP16,12.899999999999995,12.899999999999995,0.4117647111415863,0.0,1,exploratory,0.412
419,AmelOBP16,12.899999999999995,12.899999999999995,0.3499999940395355,0.0,1,exploratory,0.35
420,AmelOBP16,12.899999999999995,12.899999999999995,0.30434781312942505,0.0,1,exploratory,0.304
425,AmelOBP16,8.278768029127967,2.712663862059361,0.875,0.48456973205961695,2,exploratory,0.451
433,AmelOBP16,0.5,0.5,0.6206896305084229,0.0,1,confident,0.621
436,AmelOBP16,12.899999999999995,12.899999999999995,0.3333333432674408,0.0,1,exploratory,0.333
437,AmelOBP16,1.741703085304925,0.35845573709274015,0.4000000059604645,0.6865385854915514,2,exploratory,0.125
438,AmelOBP16,1.741703085304925,0.35845573709274015,0.4000000059604645,0.6865385854915514,2,exploratory,0.125
443,AmelOBP16,0.5,0.5,0.4117647111415863,0.0,1,exploratory,0.412
444,AmelOBP16,1.3165320475394275,0.29776554676204536,0.4848484992980957,0.6455569894589465,2,exploratory,0.172
445,AmelOBP16,0.5,0.5,0.3055555522441864,0.0,1,exploratory,0.306
448,AmelOBP16,12.899999999999968,12.899999999999942,0.34210526943206787,8.881784197001252e-16,1,exploratory,0.342
450,AmelOBP16,0.834464715369349,0.2553252122667003,0.7037037014961243,0.5143142759966084,2,exploratory,0.342
452,AmelOBP16,1.3494205756939812,0.301966844702755,0.5555555820465088,0.6501880669116036,2,exploratory,0.194
456,AmelOBP16,1.8042140569367646,0.36836232935446755,0.4333333373069763,0.6900128515734463,2,exploratory,0.134
462,AmelOBP16,2.1352277863924076,0.4242935270541179,0.3928571343421936,0.7017778061287481,2,exploratory,0.117
467,AmelOBP16,0.49999999999999895,0.49999999999999784,0.4000000059604645,8.881784197001252e-16,1,exploratory,0.4
468,AmelOBP16,0.49999999999999895,0.49999999999999784,0.4000000059604645,8.881784197001252e-16,1,exploratory,0.4
469,AmelOBP16,0.5,0.5,0.3333333432674408,0.0,1,exploratory,0.333
471,AmelOBP16,0.5,0.5,0.3103448152542114,0.0,1,exploratory,0.31
472,AmelOBP16,1.1820451516042543,0.28174787854033023,0.5,0.6227734113352088,2,exploratory,0.189
473,AmelOBP16,1.1820451516042543,0.28174787854033023,0.5,0.6227734113352088,2,exploratory,0.189
474,AmelOBP16,1.3978449933923318,0.3083286307340621,0.4642857015132904,0.6564451610448474,2,exploratory,0.16
475,AmelOBP16,1.6112136162158923,0.33851323821198886,0.5185185074806213,0.6775774661319675,2,exploratory,0.167
476,AmelOBP16,1.4992310556536332,0.3222631109461588,0.46666666865348816,0.6676579745680857,2,exploratory,0.155
477,AmelOBP16,1.3494205756939812,0.301966844702755,0.5555555820465088,0.6501880669116036,2,exploratory,0.194
490,AmelOBP16,8.35,8.35,1.0,0.0,1,confident,1.0
491,AmelOBP16,8.349999999999982,8.349999999999966,0.32258063554763794,8.881784197001252e-16,1,exploratory,0.323
492,AmelOBP16,8.35,8.35,0.3199999928474426,0.0,1,exploratory,0.32
504,AmelOBP16,12.899999999999995,12.899999999999995,0.39393940567970276,0.0,1,exploratory,0.394
513,AmelOBP16,0.49999999999999895,0.49999999999999784,0.48148149251937866,8.881784197001252e-16,1,exploratory,0.481
515,AmelOBP16,1.0797116332291943,0.27111971204268254,0.739130437374115,0.6001466860901998,2,exploratory,0.296
516,AmelOBP16,12.899999999999995,12.899999999999995,0.4516128897666931,0.0,1,exploratory,0.452
521,AmelOBP16,12.899999999999995,12.899999999999995,0.34285715222358704,0.0,1,exploratory,0.343
525,AmelOBP16,12.899999999999995,12.899999999999995,0.6666666865348816,0.0,1,confident,0.667
530,AmelOBP16,1.760077959883603,0.361344803064925,0.4193548262119293,0.6876100916442406,2,exploratory,0.131
531,AmelOBP16,1.760077959883603,0.361344803064925,0.4193548262119293,0.6876100916442406,2,exploratory,0.131
532,AmelOBP16,1.760077959883603,0.361344803064925,0.4193548262119293,0.6876100916442406,2,exploratory,0.131
533,AmelOBP16,1.8042140569367646,0.36836232935446755,0.4333333373069763,0.6900128515734463,2,exploratory,0.134
534,AmelOBP16,1.7205624172198242,0.35515585716497605,0.40625,0.6852514508670813,2,exploratory,0.128
535,AmelOBP16,4.711066117179226,1.047873123705257,0.375,0.6528104978303583,3,exploratory,0.13
536,AmelOBP16,5.634805305771305,1.3669432361101521,0.3870967626571655,0.6151284345003644,3,exploratory,0.149
537,AmelOBP16,12.899999999999995,12.899999999999995,0.30000001192092896,0.0,1,exploratory,0.3
540,AmelOBP16,0.5,0.5,0.32258063554763794,0.0,1,exploratory,0.323
541,AmelOBP16,0.5,0.5,0.32258063554763794,0.0,1,exploratory,0.323
543,AmelOBP16,12.899999999999995,12.899999999999995,0.3142857253551483,0.0,1,exploratory,0.314
545,AmelOBP16,12.899999999999995,12.899999999999995,0.3333333432674408,0.0,1,exploratory,0.333
548,AmelOBP16,12.899999999999995,12.899999999999995,0.6333333253860474,0.0,1,confident,0.633
552,AmelOBP16,1.9098479112981088,0.3855917389460299,0.4642857015132904,0.6948710631950615,2,exploratory,0.142
556,AmelOBP16,3.2047125721626855,0.6415705104981867,0.3499999940395355,0.6985446905302882,2,exploratory,0.106
557,AmelOBP16,2.475514219917529,0.48746460584167,0.4444444477558136,0.7057223377279569,2,exploratory,0.131
558,AmelOBP16,2.475514219917529,0.48746460584167,0.4444444477558136,0.7057223377279569,2,exploratory,0.131
559,AmelOBP16,2.475514219917529,0.48746460584167,0.4444444477558136,0.7057223377279569,2,exploratory,0.131
560,AmelOBP16,12.899999999999995,12.899999999999995,0.34375,0.0,1,exploratory,0.344
565,AmelOBP16,2.5857029009024193,0.5091102686820627,0.46666666865348816,0.7057667658830046,2,exploratory,0.137
566,AmelOBP16,1.973657252070597,0.3962861166874928,0.48148149251937866,0.6972628770074353,2,exploratory,0.146
567,AmelOBP16,1.973657252070597,0.3962861166874928,0.48148149251937866,0.6972628770074353,2,exploratory,0.146
568,AmelOBP16,1.973657252070597,0.3962861166874928,0.48148149251937866,0.6972628770074353,2,exploratory,0.146
573,AmelOBP16,12.899999999999995,12.899999999999995,0.3103448152542114,0.0,1,exploratory,0.31
574,AmelOBP16,12.899999999999995,12.899999999999995,0.3499999940395355,0.0,1,exploratory,0.35
609,AmelOBP16,12.899999999999995,12.899999999999995,0.36666667461395264,0.0,1,exploratory,0.367
616,AmelOBP16,12.899999999999995,12.899999999999995,0.375,0.0,1,exploratory,0.375
617,AmelOBP16,12.899999999999995,12.899999999999995,0.3333333432674408,0.0,1,exploratory,0.333
618,AmelOBP16,12.899999999999995,12.899999999999995,0.3333333432674408,0.0,1,exploratory,0.333
3,AmelOBP17,9.789999999999997,9.789999999999997,0.40740740299224854,0.0,1,exploratory,0.407
11,AmelOBP17,9.789999999999997,9.789999999999997,0.3333333432674408,0.0,1,exploratory,0.333
22,AmelOBP17,9.789999999999997,9.789999999999997,0.6538461446762085,0.0,1,confident,0.654
30,AmelOBP17,9.789999999999997,9.789999999999997,0.35483869910240173,0.0,1,exploratory,0.355
112,AmelOBP17,9.789999999999997,9.789999999999997,0.4615384638309479,0.0,1,exploratory,0.462
185,AmelOBP17,9.789999999999997,9.789999999999997,1.0,0.0,1,confident,1.0
259,AmelOBP17,9.789999999999997,9.789999999999997,0.6538461446762085,0.0,1,confident,0.654
312,AmelOBP17,9.789999999999997,9.789999999999997,0.3333333432674408,0.0,1,exploratory,0.333
318,AmelOBP17,9.789999999999997,9.789999999999997,0.4615384638309479,0.0,1,exploratory,0.462
319,AmelOBP17,9.789999999999997,9.789999999999997,0.35483869910240173,0.0,1,exploratory,0.355
371,AmelOBP17,9.789999999999997,9.789999999999997,0.3636363744735718,0.0,1,exploratory,0.364
490,AmelOBP17,9.789999999999997,9.789999999999997,1.0,0.0,1,confident,1.0
491,AmelOBP17,9.789999999999997,9.789999999999997,0.32258063554763794,0.0,1,exploratory,0.323
492,AmelOBP17,9.789999999999997,9.789999999999997,0.3199999928474426,0.0,1,exploratory,0.32
0,AmelOBP18,0.13000000000000006,0.13000000000000006,0.375,0.0,1,exploratory,0.375
1,AmelOBP18,0.2813074855003008,0.07677384287009076,0.53125,0.5639680092444276,2,exploratory,0.232
3,AmelOBP18,8.379999999999997,8.379999999999997,0.40740740299224854,0.0,1,exploratory,0.407
8,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3529411852359772,0.0,1,exploratory,0.353
10,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
11,AmelOBP18,8.379999999999997,8.379999999999997,0.3333333432674408,0.0,1,exploratory,0.333
15,AmelOBP18,4.021616654847956,0.2010054316877001,0.46666666865348816,1.3011928774396873,2,exploratory,0.0
16,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
17,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
18,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
19,AmelOBP18,0.6444244966791488,0.04471545001935784,0.5,1.1587144351324077,2,exploratory,0.0
22,AmelOBP18,8.379999999999997,8.379999999999997,0.6538461446762085,0.0,1,confident,0.654
27,AmelOBP18,1.6726509956218172,0.08435249336095278,0.48148149251937866,1.2973074090274528,2,exploratory,0.0
28,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
30,AmelOBP18,8.379999999999997,8.379999999999997,0.35483869910240173,0.0,1,exploratory,0.355
32,AmelOBP18,0.6444244966791488,0.04471545001935784,0.5,1.1587144351324077,2,exploratory,0.0
33,AmelOBP18,0.3136110153519595,0.08113317021233055,0.4848484992980957,0.5871928625372018,2,exploratory,0.2
34,AmelOBP18,0.13000000000000006,0.13000000000000006,0.3103448152542114,0.0,1,exploratory,0.31
35,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
36,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
37,AmelOBP18,0.8244789550831729,0.05086958724947892,0.5555555820465088,1.2097213608816089,2,exploratory,0.0
39,AmelOBP18,2.4999999999999996,2.4999999999999996,0.37931033968925476,0.0,1,exploratory,0.379
40,AmelOBP18,1.6726509956218172,0.08435249336095278,0.48148149251937866,1.2973074090274528,2,exploratory,0.0
41,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
44,AmelOBP18,55.000000000000036,55.000000000000036,0.31578946113586426,0.0,1,exploratory,0.316
46,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
48,AmelOBP18,0.1300000000000003,0.13000000000000006,0.3030303120613098,8.881784197001252e-16,1,exploratory,0.303
50,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3333333432674408,0.0,1,exploratory,0.333
51,AmelOBP18,4.121809401226125,0.2067262329339913,0.3499999940395355,1.2996923146850232,2,exploratory,0.0
53,AmelOBP18,0.5445060090524243,0.04162812797222938,0.739130437374115,1.1166157959099074,2,exploratory,0.0
54,AmelOBP18,0.7419039734578583,0.17323089754295595,0.3684210479259491,0.6317223415085024,2,exploratory,0.136
55,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
56,AmelOBP18,8.191723853776075,1.8217574784355688,0.4000000059604645,0.6528847426329856,2,exploratory,0.139
57,AmelOBP18,2.6996804278272193,0.24426534972484634,0.375,1.0434504935199582,3,exploratory,0.0
58,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
59,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
60,AmelOBP18,0.13000000000000006,0.13000000000000006,0.8846153616905212,0.0,1,confident,0.885
62,AmelOBP18,0.3136110153519595,0.08113317021233055,0.4848484992980957,0.5871928625372018,2,exploratory,0.2
64,AmelOBP18,3.098659906602884,0.15119092659561467,0.375,1.3116481841865255,2,exploratory,0.0
65,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
69,AmelOBP18,0.5445060090524243,0.04162812797222938,0.739130437374115,1.1166157959099074,2,exploratory,0.0
70,AmelOBP18,1.3516393446039239,0.07104166198678025,0.4193548262119293,1.2793477120718801,2,exploratory,0.0
71,AmelOBP18,1.2957250381109187,0.06879447467062004,0.40625,1.274959292357675,2,exploratory,0.0
72,AmelOBP18,5.126790210022505,0.2675618416122416,0.4000000059604645,1.2824213698139457,2,exploratory,0.0
74,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3870967626571655,0.0,1,exploratory,0.387
76,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
77,AmelOBP18,0.2813074855003008,0.07677384287009076,0.53125,0.5639680092444276,2,exploratory,0.232
78,AmelOBP18,0.13000000000000006,0.13000000000000006,0.3333333432674408,0.0,1,exploratory,0.333
79,AmelOBP18,0.8244789550831729,0.05086958724947892,0.5555555820465088,1.2097213608816089,2,exploratory,0.0
81,AmelOBP18,2.5000000000000044,2.4999999999999996,0.34375,8.881784197001252e-16,1,exploratory,0.344
82,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
83,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
87,AmelOBP18,0.6444244966791488,0.04471545001935784,0.5,1.1587144351324077,2,exploratory,0.0
91,AmelOBP18,1.7899178248453094,0.08938090691454251,0.3636363744735718,1.3015883360013325,2,exploratory,0.0
95,AmelOBP18,55.000000000000036,55.000000000000036,0.4375,0.0,1,exploratory,0.438
96,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
97,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
100,AmelOBP18,0.13000000000000006,0.13000000000000006,0.4482758641242981,0.0,1,exploratory,0.448
102,AmelOBP18,1.8758173420831752,0.09311882598523774,0.375,1.3041530547464046,2,exploratory,0.0
103,AmelOBP18,2.6996804278272193,0.24426534972484634,0.375,1.0434504935199582,3,exploratory,0.0
105,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
106,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3571428656578064,0.0,1,exploratory,0.357
107,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
108,AmelOBP18,0.13000000000000006,0.13000000000000006,0.4571428596973419,0.0,1,exploratory,0.457
109,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3414634168148041,0.0,1,exploratory,0.341
111,AmelOBP18,0.6444244966791488,0.04471545001935784,0.5,1.1587144351324077,2,exploratory,0.0
112,AmelOBP18,8.379999999999997,8.379999999999997,0.4615384638309479,0.0,1,exploratory,0.462
114,AmelOBP18,2.4999999999999942,2.4999999999999893,0.3255814015865326,8.881784197001252e-16,1,exploratory,0.326
115,AmelOBP18,0.7419039734578583,0.17323089754295595,0.3684210479259491,0.6317223415085024,2,exploratory,0.136
116,AmelOBP18,2.4999999999999996,2.4999999999999996,0.37931033968925476,0.0,1,exploratory,0.379
117,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3571428656578064,0.0,1,exploratory,0.357
119,AmelOBP18,0.40452507611053556,0.09604529451214838,0.4000000059604645,0.6244693556720637,2,exploratory,0.15
120,AmelOBP18,0.13000000000000006,0.13000000000000006,0.34285715222358704,0.0,1,exploratory,0.343
121,AmelOBP18,0.13000000000000006,0.13000000000000006,0.3235294222831726,0.0,1,exploratory,0.324
123,AmelOBP18,1.0443018599502232,0.05898098027108378,0.48275861144065857,1.2481140652003213,2,exploratory,0.0
124,AmelOBP18,0.8244789550831729,0.05086958724947892,0.5555555820465088,1.2097213608816089,2,exploratory,0.0
126,AmelOBP18,2.4999999999999996,2.4999999999999996,0.4375,0.0,1,exploratory,0.438
127,AmelOBP18,55.000000000000036,55.000000000000036,0.5833333134651184,0.0,1,confident,0.583
129,AmelOBP18,2.4999999999999942,2.4999999999999893,0.4285714328289032,8.881784197001252e-16,1,exploratory,0.429
131,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
135,AmelOBP18,0.47408217870013536,0.10936297202804805,0.3684210479259491,0.6369833259644418,2,exploratory,0.134
136,AmelOBP18,0.40452507611053556,0.09604529451214838,0.4000000059604645,0.6244693556720637,2,exploratory,0.15
137,AmelOBP18,0.3539443131213366,0.08734259194536784,0.44117647409439087,0.6077088631099576,2,exploratory,0.173
138,AmelOBP18,0.3136110153519595,0.08113317021233055,0.4848484992980957,0.5871928625372018,2,exploratory,0.2
139,AmelOBP18,0.13000000000000006,0.13000000000000006,0.4166666567325592,0.0,1,exploratory,0.417
141,AmelOBP18,0.8244789550831729,0.05086958724947892,0.5555555820465088,1.2097213608816089,2,exploratory,0.0
145,AmelOBP18,2.6996804278272193,0.24426534972484634,0.375,1.0434504935199582,3,exploratory,0.0
146,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3611111044883728,0.0,1,exploratory,0.361
149,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
150,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
151,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
152,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
153,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
156,AmelOBP18,0.3136110153519595,0.08113317021233055,0.4848484992980957,0.5871928625372018,2,exploratory,0.2
158,AmelOBP18,0.6444244966791488,0.04471545001935784,0.5,1.1587144351324077,2,exploratory,0.0
160,AmelOBP18,0.13000000000000006,0.13000000000000006,0.3103448152542114,0.0,1,exploratory,0.31
165,AmelOBP18,2.4999999999999942,2.4999999999999893,0.42424243688583374,8.881784197001252e-16,1,exploratory,0.424
170,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
171,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
175,AmelOBP18,0.2813074855003008,0.07677384287009076,0.53125,0.5639680092444276,2,exploratory,0.232
183,AmelOBP18,0.6444244966791488,0.04471545001935784,0.5,1.1587144351324077,2,exploratory,0.0
185,AmelOBP18,8.379999999999997,8.379999999999997,1.0,0.0,1,confident,1.0
187,AmelOBP18,0.5445060090524243,0.04162812797222938,0.739130437374115,1.1166157959099074,2,exploratory,0.0
188,AmelOBP18,2.4999999999999996,2.4999999999999996,0.39393940567970276,0.0,1,exploratory,0.394
189,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3125,0.0,1,exploratory,0.312
190,AmelOBP18,1.6726509956218172,0.08435249336095278,0.48148149251937866,1.2973074090274528,2,exploratory,0.0
192,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
193,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
194,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
198,AmelOBP18,0.3539443131213366,0.08734259194536784,0.44117647409439087,0.6077088631099576,2,exploratory,0.173
205,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3888888955116272,0.0,1,exploratory,0.389
211,AmelOBP18,55.000000000000036,55.000000000000036,0.75,0.0,1,confident,0.75
212,AmelOBP18,2.4999999999999942,2.4999999999999893,0.3103448152542114,8.881784197001252e-16,1,exploratory,0.31
213,AmelOBP18,0.4670984484603649,0.10796142833414857,0.37142857909202576,0.6361398030575935,2,exploratory,0.135
214,AmelOBP18,0.13000000000000006,0.13000000000000006,0.3333333432674408,0.0,1,exploratory,0.333
215,AmelOBP18,0.3524559109763489,0.08710085605238833,0.4545454680919647,0.6070823750413242,2,exploratory,0.179
217,AmelOBP18,0.12999999999999978,0.12999999999999953,0.4000000059604645,8.881784197001252e-16,1,exploratory,0.4
218,AmelOBP18,1.4886050536170408,0.07663760096589474,0.4482758641242981,1.2883375877354524,2,exploratory,0.0
219,AmelOBP18,1.0443018599502232,0.05898098027108378,0.48275861144065857,1.2481140652003213,2,exploratory,0.0
221,AmelOBP18,0.13000000000000006,0.13000000000000006,0.6785714030265808,0.0,1,confident,0.679
227,AmelOBP18,1.7899178248453094,0.08938090691454251,0.3636363744735718,1.3015883360013325,2,exploratory,0.0
228,AmelOBP18,2.6996804278272193,0.24426534972484634,0.375,1.0434504935199582,3,exploratory,0.0
229,AmelOBP18,2.673948391424189,0.13000000000000006,0.3333333432674408,1.3132096685937036,2,exploratory,0.0
230,AmelOBP18,2.673948391424189,0.13000000000000006,0.3333333432674408,1.3132096685937036,2,exploratory,0.0
231,AmelOBP18,2.4999999999999996,2.4999999999999996,0.4545454680919647,0.0,1,exploratory,0.455
232,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3142857253551483,0.0,1,exploratory,0.314
233,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
234,AmelOBP18,2.5496104236512465,0.12400151344981021,0.4444444477558136,1.313046840210439,2,exploratory,0.0
237,AmelOBP18,3.3730284173914247,0.16545878584230622,0.4000000059604645,1.3093301669929027,2,exploratory,0.0
238,AmelOBP18,1.6726509956218172,0.08435249336095278,0.48148149251937866,1.2973074090274528,2,exploratory,0.0
243,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
244,AmelOBP18,55.000000000000036,55.000000000000036,0.5,0.0,1,confident,0.5
245,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3571428656578064,0.0,1,exploratory,0.357
246,AmelOBP18,55.000000000000036,55.000000000000036,0.30434781312942505,0.0,1,exploratory,0.304
247,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
249,AmelOBP18,0.4670984484603649,0.10796142833414857,0.37142857909202576,0.6361398030575935,2,exploratory,0.135
250,AmelOBP18,0.47000846527028745,0.10854374299751875,0.34210526943206787,0.6365008864229501,2,exploratory,0.124
255,AmelOBP18,0.13000000000000006,0.13000000000000006,0.6785714030265808,0.0,1,confident,0.679
257,AmelOBP18,0.1300000000000003,0.13000000000000006,0.30000001192092896,8.881784197001252e-16,1,exploratory,0.3
259,AmelOBP18,8.379999999999997,8.379999999999997,0.6538461446762085,0.0,1,confident,0.654
263,AmelOBP18,2.4999999999999942,2.4999999999999893,0.3243243098258972,8.881784197001252e-16,1,exploratory,0.324
264,AmelOBP18,1.9738037598898406,0.09743837475362958,0.3870967626571655,1.3065739404916366,2,exploratory,0.0
265,AmelOBP18,1.2957250381109187,0.06879447467062004,0.40625,1.274959292357675,2,exploratory,0.0
266,AmelOBP18,1.3516393446039239,0.07104166198678025,0.4193548262119293,1.2793477120718801,2,exploratory,0.0
267,AmelOBP18,1.3516393446039239,0.07104166198678025,0.4193548262119293,1.2793477120718801,2,exploratory,0.0
268,AmelOBP18,1.4153812067301135,0.07363006878165246,0.4333333373069763,1.2838182186212195,2,exploratory,0.0
269,AmelOBP18,3.5173060067531434,0.3374236256117792,0.3870967626571655,1.018034666120246,3,exploratory,0.0
270,AmelOBP18,2.4999999999999996,2.4999999999999996,0.3333333432674408,0.0,1,exploratory,0.333
273,AmelOBP18,1.6726509956218172,0.08435249336095278,0.48148149251937866,1.2973074090274528,2,exploratory,0.0
282,AmelOBP18,55.000000000000036,55.000000000000036,0.375,0.0,1,exploratory,0.375
283,AmelOBP18,55.000000000000036,55.000000000000036,0.3888888955116272,0.0,1,exploratory,0.389
284,AmelOBP18,55.000000000000036,55.000000000000036,0.4117647111415863,0.0,1,exploratory,0.412
285,AmelOBP18,10.297110833668253,0.6875196337008381,0.5384615659713745,1.175430282370863,2,exploratory,0.0
290,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
291,AmelOBP18,24.097499458844556,3.0227022227426876,0.875,0.9015766138151726,2,exploratory,0.086
295,AmelOBP18,1.6726509956218172,0.08435249336095278,0.48148149251937866,1.2973074090274528,2,exploratory,0.0
299,AmelOBP18,0.13000000000000006,0.13000000000000006,0.6896551847457886,0.0,1,confident,0.69
300,AmelOBP18,0.47000846527028745,0.10854374299751875,0.34210526943206787,0.6365008864229501,2,exploratory,0.124
301,AmelOBP18,0.4057697742518752,0.0962705597958562,0.3888888955116272,0.6247861961853364,2,exploratory,0.146
302,AmelOBP18,0.2813074855003008,0.07677384287009076,0.53125,0.5639680092444276,2,exploratory,0.232
